Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Total night charge,Total intl minutes,Total intl calls,Total intl charge,Customer service calls,Churn,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY
-0.13009166950888684,1.6949398406158311,0,0,-0.5912768061949751,-0.44576297602739584,-0.6430127344455802,-0.4460505534011759,0.9472792864333368,-1.27667857556674,0.9481539367126358,-0.1803829516719227,0.8007438539786941,-0.18198216424498032,0.7775696887632261,0.345755129781268,0.7754989265582626,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.38601344380770447,-0.6951106195868114,0,1,1.3894008760276224,0.31249154266906737,2.0130233507948896,0.31265736802269156,1.6189737782976268,-0.5089212443246661,1.6197218574628618,-2.27118247036959,-1.326994325300983,-2.270502196404726,1.3574935976986966,-0.1417313871608085,1.3626576629182257,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.18127602436865037,1.6949398406158311,0,0,-0.5912768061949751,0.20389730255424696,0.7110448776377964,0.2039503246281346,0.3542517170396391,0.5659390194142372,0.35489605619123443,-1.453131784898561,1.1199045808706456,-1.4540397216295338,-0.8462172562560919,-0.629217904102885,-0.8427678346289523,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.6163430406766404,1.6949398406158311,0,1,1.8295514720770887,0.18484568148147149,-1.788753790823822,0.18489857475486152,0.24532828592651137,-1.7885167963947892,0.24573660617529638,-0.7203370021317089,0.4283896726047506,-0.7187724100916537,-0.11164697160449573,0.345755129781268,-0.11239965037631514,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.6931195729662856,-0.5310875487885909,0,0,-0.5912768061949751,0.8459369327067799,-0.5388544565930128,0.8461063644743323,-0.829786321171587,-0.611288888490276,-0.8292466733294828,-0.17023343944523497,-1.380187779782975,-0.16844963703876195,1.0482008462664454,-1.1167044210449615,1.047596877554343,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1.2007015568449648,-0.5310875487885909,0,0,-0.5912768061949751,-0.474340407636559,0.8672822944166476,-0.4740678326265772,0.7879283409159826,-0.3553697780762514,0.7867877932108147,0.15455095180877151,1.7582260346545486,0.15633101591048598,0.12032259196969237,-0.1417313871608085,0.11673546625196267,-1.3391892033386734,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8168188953967384,1.6949398406158311,0,0,-0.5912768061949751,-1.8841603670219425,-0.7471710122981476,-1.8838973232487715,0.8988688726052798,-1.4302300418151548,0.8983202747488379,0.7269834413939578,0.8007438539786941,0.729208000973742,0.004337810182598665,-1.1167044210449615,0.002167907937823448,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.8916903474517723,-0.5310875487885909,0,0,-0.5912768061949751,-1.061130336678043,-1.2679624015609847,-1.061310005190989,1.542323956403204,0.6171228414970421,1.5414118172340372,1.0050800764052006,0.8007438539786941,1.0043693875001878,2.0147406944922297,0.345755129781268,2.0214211232245263,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1025944118443938,-0.6951106195868114,0,1,2.2697020681265547,0.6287484524771397,0.7631240165640802,0.6286922776852184,-0.19238253910217057,0.6171228414970421,-0.19327422541054098,-0.37525358642432705,0.8007438539786941,-0.3759483875341142,-0.3049549412496526,-0.629217904102885,-0.2985719326367917,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1793709441340392,-0.6951106195868114,0,0,-0.5912768061949751,-0.8706141259502881,-1.4241998183398359,-0.8707925064582601,-0.9104703442183486,0.00291697650338305,-0.9099297450803934,-2.0113549573663847,-1.6993485066749265,-2.0133841794865712,1.7054479430599785,-0.1417313871608085,1.7063603378606433,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-2.049504976750019,-0.5310875487885909,0,0,-0.5912768061949751,0.19056116780330434,0.4506491830063779,0.19050203059994145,1.161091947507255,-0.8160241768214956,1.16172677370034,-0.3996124157683773,0.10922894571279902,-0.3985025995444789,-1.5421259469786566,0.8332416467233446,-1.5444941293030545,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.072740669695556,-0.5310875487885909,0,0,-0.5912768061949751,-1.8136693690526733,-0.27845876196159414,-1.8132937796007602,-1.2896852525381284,-1.890884440560399,-1.2896147886140905,1.0010202715145258,2.5561278518844275,0.9998585450981149,1.5121399734148215,0.8332416467233446,1.5058671108108999,0.7097337876004685,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6419352181065221,1.6949398406158311,0,0,-0.5912768061949751,0.878324688530498,0.24233262730124303,0.8786064083757977,0.017395920819409674,0.3612037310830175,0.01792558005507804,0.9137344663650112,-0.10354487221516868,0.9141525394587303,0.004337810182598665,0.345755129781268,0.002167907937823448,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-2.254242396189073,-0.6951106195868114,0,0,-0.5912768061949751,1.3260377837407211,0.9193614333429313,1.3257621848132028,1.044100114089451,0.9754095960766765,1.0430751975960597,1.603901297779775,-0.5290925080711041,1.6043114269758814,0.5842617191180692,-0.629217904102885,0.5893266442977866,-0.3147277078691024,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.1025944118443938,-0.6951106195868114,0,1,1.2426840106778005,-0.06092023035733139,-0.3305379008878779,-0.06053279125965412,-0.1137156166315779,-1.27667857556674,-0.11259115365963043,0.2499563667396357,0.8539373084606859,0.2510587063540161,-0.7688940683980288,-0.1417313871608085,-0.771163110682615,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7187117503961674,-0.5310875487885909,0,1,2.1229852027767326,0.7621097999865679,-1.05964584585585,0.7620545267981284,0.3360978118541182,0.10528462066899288,0.3359118040145492,-0.9821944175802513,-1.5397681432289507,-0.980401269411881,1.7054479430599785,0.8332416467233446,1.7063603378606433,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5651586858168768,-0.5310875487885909,0,0,-0.5912768061949751,-0.9372947997050022,-1.8929120686763894,-0.9369132854302071,0.4651922487289363,0.8218581298282618,0.4640555062071725,0.5402324164229042,0.4283896726047506,0.5397526200866809,-0.11164697160449573,0.345755129781268,-0.11239965037631514,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9191876051162654,-0.5310875487885909,1,1,1.8295514720770887,0.45537870071488323,0.29441176622752674,0.45498514648772975,-0.26298105926808696,-0.04826684557942187,-0.26209213955102334,-2.0194745671477348,0.37519621812275866,-2.017895021888644,0.08166099804066114,0.8332416467233446,0.08809357667342786,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2518859117047283,-0.6951106195868114,0,0,-0.5912768061949751,-0.754399237406358,-0.3305379008878779,-0.7542406248805903,1.4354176258662448,-0.40655360015905634,1.4346253987401851,-0.2615790494854243,0.4283896726047506,-0.2631773274822921,0.31363056161484926,2.295701197549574,0.31722869330170633,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.05331513721924155,-0.6951106195868114,0,0,-0.5912768061949751,-1.023027094532492,0.08609521052239186,-1.0232065054444432,-0.6825379791112469,-0.7648403547386907,-0.6821187189601754,-0.271728561712112,1.8646129436185326,-0.27219901228643845,-0.34361653517868385,-1.1167044210449615,-0.34153476700459356,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6912144927316743,1.6949398406158311,0,0,-0.5912768061949751,-1.0516045261416551,-0.9554875680032825,-1.0512237846698445,1.6451960857878245,-0.0994506676622268,1.6458252042058032,2.2392607631704253,-1.1674139618550072,2.240340205668158,-0.11164697160449573,-0.1417313871608085,-0.11239965037631514,0.7097337876004685,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.5333998634334278,-0.5310875487885909,0,0,-0.5912768061949751,-1.7946177479798977,-1.2158832626347011,-1.794242029727487,-0.7127944877537825,0.5147551973314323,-0.7129681287472881,-0.46050948912850354,-0.42270559910712024,-0.46165439317349954,-0.420939723036747,-0.1417313871608085,-0.427460435740198,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9234491698352215,1.6949398406158311,0,0,-0.5912768061949751,-0.4952971908166119,-1.7366746518975382,-0.49536096483788233,0.5075513608284865,0.9242257739938716,0.5067700736047134,1.301445833424482,-0.7418663259990718,1.302084986036998,-2.624650576991535,-0.629217904102885,-2.618564988498109,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.0514100569846303,-0.6951106195868114,0,1,1.4627593087025335,-1.1259058483254794,-0.1743004841090267,-1.1263100929939198,0.24936248707884923,-0.40655360015905634,0.2504826692194675,-0.7731144657104849,0.8539373084606859,-0.7729025189165283,-0.6915708805399663,0.345755129781268,-0.6852374419470112,0.7097337876004685,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.072740669695556,-0.6951106195868114,0,0,-0.5912768061949751,0.13340630458497799,1.700548517237187,0.133346780980123,-1.332044364637678,-1.327862397649545,-1.3323293560116314,0.8325383685515096,1.4390653077625972,0.8329573762214185,-1.1168484137593113,0.345755129781268,-1.1148657856250326,0.7097337876004685,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.07890731464912332,-0.5310875487885909,0,1,1.1693255780028893,-0.8915709091303415,1.8047067950897546,-0.8920856386695648,0.3340807112779487,-2.1468035509744237,0.333538772492464,-2.6507742276477098,-1.1142205073730154,-2.649412958178848,0.274968967685818,-0.629217904102885,0.2742658589339044,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.2305552989938027,-0.6951106195868114,0,0,-0.5912768061949751,0.2267592478415778,0.39857004408009417,0.22636414800845517,1.395075614342864,-0.20181831182783663,1.3942838628647294,0.7229236365032828,-0.6886728715170799,0.7246971585716693,-0.9622020380431859,0.345755129781268,-0.9573353929430916,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0258178795547486,-0.6951106195868114,0,0,-0.5912768061949751,0.773540772630233,-2.2574660411603755,0.7732614384882891,0.21103757613163737,0.7706743077454569,0.21014113334401263,0.9705717348344626,1.545452216726581,0.9727934906856782,-1.3488179773334996,-0.629217904102885,-1.3440009022533108,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.10449949207900508,-0.5310875487885909,0,0,-0.5912768061949751,-0.3771771401654043,0.8672822944166476,-0.37768839209119676,1.3486823010909759,-1.6861491522291794,1.3491962639451027,0.5544417335402668,-1.6993485066749265,0.5532851472928993,-0.3822781291077151,0.345755129781268,-0.3844976013723961,0.7097337876004685,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.4883821535272315,-0.6951106195868114,0,0,-0.5912768061949751,-0.0856873377519397,-1.7366746518975382,-0.08518799697800715,0.9815699962282108,-0.7648403547386907,0.9813763780218344,1.400911053246021,-0.10354487221516868,1.4013235188826019,-0.03432378374643326,-0.629217904102885,-0.040794926429978444,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0471484922656742,-0.5310875487885909,0,0,-0.5912768061949751,-1.0115961218888265,-0.12222134518274301,-1.0119995937542825,-0.4162807030569339,-1.942068262643204,-0.41633918848658735,-1.2257827110207562,1.492258762244589,-1.2239867591238167,-0.8848788501851231,-1.1167044210449615,-0.8857306689967542,-0.3147277078691024,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5353049436680389,-0.6951106195868114,0,1,1.6094761740523555,0.35059478481461825,1.4922319615320523,0.35076086776923693,-2.5281850063059186,-1.1743109314011302,-2.5283372431427766,-0.40570212310439013,-1.220607416336999,-0.40752428434862453,-1.7354339166238135,-0.629217904102885,-1.7306664115635304,1.7341952830700393,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.637673653387566,-0.6951106195868114,0,0,-0.5912768061949751,0.9392898759633798,0.13817434944867557,0.9391237315026645,-0.46872531803732875,1.333696350656311,-0.4685458819724709,-0.2412800250320489,-0.26312523566114443,-0.24062311547192816,0.6615849069761317,1.8082146806074975,0.660931368244124,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.8916903474517723,-0.6951106195868114,0,0,-0.5912768061949751,0.23056957205613268,-0.1743004841090267,0.2308469126845193,-0.6200078612500067,-0.3041859559934465,-0.6204198993859498,-0.7020678801236709,-2.4440568694228135,-0.7007290404833622,0.42961534340194363,-0.1417313871608085,0.4317962516158455,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.40734405651863015,-0.5310875487885909,0,1,1.9029099047519997,1.6880185841234552,-0.9034084290769988,1.6877454324053875,-0.4525885134279768,2.1526375039811896,-0.4519346613178715,-0.7081575874596833,0.32200276364076674,-0.7097507252875077,0.5069385312600061,-0.629217904102885,0.5034009755621822,0.7097337876004685,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2518859117047283,-0.6951106195868114,0,1,1.4627593087025335,0.013381091826492433,-0.4346961787404453,0.01343282589540536,-0.2589468581157485,-1.8397006184775941,-0.2597191080289374,1.3055056383151569,-2.4972503239048054,1.3065958284390708,0.8935544705503198,-0.629217904102885,0.8900664848724018,1.7341952830700393,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.5888457830121472,-0.6951106195868114,0,0,-0.5912768061949751,-0.9296741512758924,-0.12222134518274301,-0.9301891384161106,-0.7612049015818395,-0.1506344897450317,-0.7604287591890004,-0.8563404659693239,0.32200276364076674,-0.8586085245559129,-0.8075556623270607,0.8332416467233446,-0.8141259450504176,0.7097337876004685,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.5376614281523837,-0.5310875487885909,0,1,2.416418933476377,-0.6077017551459872,-1.3721206794135523,-0.6074300817394876,-0.628076263554683,-0.611288888490276,-0.6275389939522064,0.26213578141166083,0.10922894571279902,0.2600803911581625,-1.5807875409076877,0.345755129781268,-1.5874569636708566,0.7097337876004685,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.4608848958627385,-0.5310875487885909,1,0,-0.5912768061949751,1.3622358637789946,0.24233262730124303,1.3627449933907323,0.24532828592651137,0.20765226483460272,0.24573660617529638,-0.8806992953133742,-1.7525419611569184,-0.8811627365662776,-0.3822781291077151,-0.1417313871608085,-0.3844976013723961,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3305675242289849,-0.6951106195868114,1,0,-0.5912768061949751,-1.0439838777125447,-0.3826170398141616,-1.0444996376557478,0.11623384905169273,0.9754095960766765,0.1152198724605879,-1.4592214922345732,2.0773867615465003,-1.4585505640316065,-0.7688940683980288,1.8082146806074975,-0.771163110682615,-1.3391892033386734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6632658308174478,-0.6951106195868114,0,0,-0.5912768061949751,0.602076182975254,-1.580437235118687,0.6017956896288329,0.3280294095494419,-1.0207594651527154,0.3287927094482929,-0.9679851004628887,-2.124896142530862,-0.9668687422056622,-0.9622020380431859,-1.604190937987038,-0.9573353929430916,-0.3147277078691024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
